Area,Percentage,xval,yval
bangalore_101-86.jpg,1.31,101,86
bangalore_101-87.jpg,1.24,101,87
bangalore_101-88.jpg,0.05,101,88
bangalore_101-89.jpg,1.94,101,89
bangalore_101-9.jpg,0.17,101,9
bangalore_101-90.jpg,19.9,101,90
bangalore_101-91.jpg,24.36,101,91
bangalore_101-92.jpg,8.97,101,92
bangalore_101-93.jpg,1.55,101,93
bangalore_101-94.jpg,7.42,101,94
bangalore_101-95.jpg,6.46,101,95
bangalore_101-96.jpg,14.47,101,96
bangalore_101-97.jpg,4.11,101,97
bangalore_101-98.jpg,0.41,101,98
bangalore_101-99.jpg,7.48,101,99
bangalore_102-1.jpg,0.8,102,1
bangalore_102-10.jpg,2.26,102,10
bangalore_102-100.jpg,0.04,102,100
bangalore_102-101.jpg,0.32,102,101
bangalore_102-102.jpg,1.12,102,102
bangalore_102-103.jpg,1.78,102,103
bangalore_102-104.jpg,1.83,102,104
bangalore_102-105.jpg,0.34,102,105
bangalore_102-106.jpg,1.23,102,106
bangalore_102-107.jpg,1.31,102,107
bangalore_102-108.jpg,0.42,102,108
bangalore_102-109.jpg,1.07,102,109
bangalore_102-11.jpg,4.62,102,11
bangalore_102-110.jpg,0.16,102,110
bangalore_102-111.jpg,0.31,102,111
bangalore_102-112.jpg,0.97,102,112
bangalore_102-113.jpg,1.75,102,113
bangalore_102-12.jpg,0.77,102,12
bangalore_102-13.jpg,0.9,102,13
bangalore_102-14.jpg,0.61,102,14
bangalore_102-15.jpg,0.71,102,15
bangalore_102-16.jpg,1.23,102,16
bangalore_102-17.jpg,2.68,102,17
bangalore_102-18.jpg,2.26,102,18
bangalore_102-19.jpg,0.71,102,19
bangalore_102-2.jpg,0.55,102,2
bangalore_102-20.jpg,0.09,102,20
bangalore_102-21.jpg,0.84,102,21
bangalore_102-22.jpg,1.21,102,22
bangalore_102-23.jpg,1.69,102,23
bangalore_102-24.jpg,4.02,102,24
bangalore_102-25.jpg,3.28,102,25
bangalore_102-26.jpg,4.17,102,26
bangalore_102-27.jpg,7.19,102,27
bangalore_102-28.jpg,2.09,102,28
bangalore_102-29.jpg,1.94,102,29
bangalore_102-3.jpg,0.42,102,3
bangalore_102-30.jpg,1.43,102,30
bangalore_102-31.jpg,0.61,102,31
bangalore_102-32.jpg,0.31,102,32
bangalore_102-33.jpg,1.6,102,33
bangalore_102-34.jpg,0.89,102,34
bangalore_102-35.jpg,0.07,102,35
bangalore_102-36.jpg,4.45,102,36
bangalore_102-37.jpg,2.31,102,37
bangalore_102-38.jpg,7.44,102,38
bangalore_102-39.jpg,0.99,102,39
bangalore_102-4.jpg,1.18,102,4
bangalore_102-40.jpg,2.45,102,40
bangalore_102-41.jpg,2.26,102,41
bangalore_102-42.jpg,2.4,102,42
bangalore_102-43.jpg,3.37,102,43
bangalore_102-44.jpg,3.48,102,44
bangalore_102-45.jpg,4.02,102,45
bangalore_102-46.jpg,1.24,102,46
bangalore_102-47.jpg,3.04,102,47
bangalore_102-48.jpg,12.82,102,48
bangalore_102-49.jpg,8.47,102,49
bangalore_102-5.jpg,1.19,102,5
bangalore_102-50.jpg,2.63,102,50
bangalore_102-51.jpg,23.37,102,51
bangalore_102-52.jpg,14.12,102,52
bangalore_102-53.jpg,7.52,102,53
bangalore_102-54.jpg,14.14,102,54
bangalore_102-55.jpg,13.33,102,55
bangalore_102-56.jpg,19.7,102,56
bangalore_102-57.jpg,26.0,102,57
bangalore_102-58.jpg,13.36,102,58
